Family,Genus,Species,EToLID,Catalog #,Label,Total length (bp),No of charsets,enc1,ficd,gtdc2 ,kiaa1239,myh6,panx2,plagl2,ptchd4,rag1,rag2,rh,ripk4,snx33,sidkey,gpr85,svep1,tbr1b,vcpip,zic1,16S,hoxc6a,,,,,,
Gadidae,Gadus,ogac,E0470,KU_03535,E0470_Gadus_ogac,3444,3,0,675,0,0,0,0,0,0,0,0,456,0,0,0,0,0,0,0,0,2313,0,,,,,,
Gadidae,Merlangius,merlangus,E0490,KU_03774,E0490_Merlangius_merlangus,5954,5,0,570,0,0,740,0,0,0,1575,0,756,0,0,0,0,0,0,0,0,2313,0,,,,,,
Gadidae,Micromesistius,poutassou,E0491,KU_03777,E0491_Micromesistius_poutassou,4352,6,0,699,0,750,742,882,0,0,0,0,459,0,0,0,0,0,0,0,820,0,0,,,,,,
Galaxiidae,Brachygalaxias,bullocki,G1230,_,G1230_Brachygalaxias_bullocki,4732,5,0,0,732,0,726,0,0,0,1575,0,0,0,0,0,0,0,789,0,0,910,0,,,,,,
Galaxiidae,Galaxias,maculatus,G1294,_,G1294_Galaxias_maculatus,7295,6,0,0,855,0,0,0,0,0,1556,0,0,0,0,0,978,0,789,0,807,2310,0,,,,,,
Galaxiidae,Galaxiella,nigrostriata,G1295,_,G1295_Galaxiella_nigrostriata,3975,4,0,0,720,0,0,0,0,0,1532,0,0,0,0,0,0,0,0,0,936,787,0,,,,,,
Galaxiidae,Neochanna,burrowsius,G1394,_,G1394_Neochanna_burrowsius,5328,6,0,0,726,0,732,0,0,0,1528,0,0,0,0,0,766,0,789,0,0,787,0,,,,,,
Galaxiidae,Aplochiton,taeniatus,G1517,_,G1517_Aplochiton_taeniatus,4591,5,0,0,714,0,726,0,0,0,1575,0,0,0,0,0,0,0,789,0,0,787,0,,,,,,
Gasteropelecidae,Gasteropelecus,sternicla,G1297,_,G1297_Gasteropelecus_sternicla,2954,3,0,0,0,0,765,0,0,0,1374,0,0,0,0,0,0,0,0,0,0,815,0,,,,,,
Gasteropelecidae,Thoracocharax,stellatus,G1501,_,G1501_Thoracocharax_stellatus,4164,4,0,0,0,0,719,0,0,0,1376,1134,0,0,0,0,0,0,0,0,0,935,0,,,,,,
Gasterosteidae,Culaea,inconstans,E0368,KU_02570,E0368_Culaea_inconstans,12033,13,650,0,0,810,702,747,774,705,1329,0,0,635,695,0,987,0,809,0,882,2308,0,,,,,,
Gasterosteidae,Apeltes,quadracus,E0791,KU_05983,E0791_Apeltes_quadracus,9270,9,657,0,0,0,0,0,804,711,1335,0,0,0,696,0,975,0,809,0,975,2308,0,,,,,,
Gasterosteidae,Gasterosteus,aculeatus,E1012,KU_08222/Ensembl,E1012_Gasterosteus_aculeatus,18765,19,657,732,891,963,789,984,819,756,1575,1206,921,645,705,1299,966,0,809,756,984,2308,0,,,,,,
Gasterosteidae,Pungitius,pungitius,G1460,_,G1460_Pungitius_pungitius,9361,9,0,0,0,0,770,0,795,705,1330,0,0,0,695,0,966,0,808,0,984,2308,0,,,,,,
Gasterosteidae,Spinachia,spinachia,G1491,_,G1491_Spinachia_spinachia,10798,11,648,0,0,0,789,0,779,711,1353,0,759,0,693,0,966,0,808,0,984,2308,0,,,,,,
Gempylidae,Ruvettus,pretiosus,E0226,KU_00443/LS483,E0226_Ruvettus_pretiosus,11294,13,657,0,891,630,744,0,801,680,1482,1206,819,0,705,0,990,0,789,0,0,900,0,,,,,,
Gempylidae,Nealotus,tripes,E0287,KU_03112,E0287_Nealotus_tripes,5668,7,0,0,0,606,0,873,0,739,0,0,0,632,705,1231,0,0,0,0,882,0,0,,,,,,
Gempylidae,Neoepinnula,americana,E0471,KU_03543,E0471_Neoepinnula_americana,5141,6,0,690,0,837,0,915,0,0,0,0,0,0,669,1249,0,0,0,0,781,0,0,,,,,,
Gempylidae,Neoepinnula,orientalis,E0518,KU_03994,E0518_Neoepinnula_orientalis,6269,8,0,0,0,843,0,885,804,0,0,0,0,637,0,0,0,0,818,648,828,806,0,,,,,,
Gempylidae,Gempylus,serpens,E0693,KU_05421,E0693_Gempylus_serpens,9471,12,0,0,0,0,708,921,804,748,0,348,819,634,0,1243,0,0,827,759,854,806,0,,,,,,
Gerreidae,Gerres,cinereus,E0292,KU_00062,E0292_Gerres_cinereus,11101,11,0,0,0,771,734,678,819,0,1575,0,750,645,0,1272,0,0,0,0,882,1810,1165,,,,,,
Gerreidae,Eucinostomus,argenteus,E0575,KU_04955,E0575_Eucinostomus_argenteus,5157,6,0,0,0,750,738,906,0,0,0,0,0,645,0,0,0,0,0,0,0,935,1183,,,,,,
Gerreidae,Eucinostomus,gula,E0756,KU_05799,E0756_Eucinostomus_gula,7128,8,0,0,0,735,735,924,0,0,1574,0,753,637,0,0,0,0,0,0,0,636,1134,,,,,,
Gerreidae,Gerres,oyena,E0823,KU_06744,E0823_Gerres_oyena,6231,7,0,693,0,732,0,0,0,745,1539,0,0,645,0,0,0,0,0,714,0,0,1163,,,,,,
Gerreidae,Gerres,longirostris,E0835,KU_06798,E0835_Gerres_longirostris,5613,7,0,693,0,723,0,0,0,756,0,0,0,645,0,0,0,825,0,0,809,0,1162,,,,,,
Gerreidae,Eugerres,plumieri,G1291,_,G1291_Eugerres_plumieri,10281,12,657,0,891,0,744,0,684,711,1575,0,750,0,696,0,972,0,789,0,975,837,0,,,,,,
Gerreidae,Ulaema,lefroyi,G1507,_,G1507_Ulaema_lefroyi,8523,10,657,0,891,0,729,0,687,711,1431,0,0,0,696,0,957,0,789,0,975,0,0,,,,,,
Gigantactinidae,Gigantactis,vanhoeffeni,E0177,KU_01649,E0177_Gigantactis_vanhoeffeni,12819,14,657,684,891,0,744,900,804,747,1413,0,0,645,648,0,0,819,830,729,0,2308,0,,,,,,
Gigantactinidae,Gigantactis,ios,E1053,KU_05926,E1053_Gigantactis_ios,4569,6,0,675,0,783,744,918,804,0,0,0,0,645,0,0,0,0,0,0,0,0,0,,,,,,
Giganturidae,Gigantura,indica,E0658,KU_05270,E0658_Gigantura_indica,6316,7,657,654,0,0,681,894,819,0,1560,0,0,0,0,0,0,0,0,0,0,0,1051,,,,,,
Giganturidae,Gigantura,chuni,E0818,KU_06533,E0818_Gigantura_chuni,4624,5,657,0,0,0,681,888,0,0,1520,0,0,0,0,0,0,0,0,0,878,0,0,,,,,,
Glaucosomatidae,Glaucosoma,hebraicum,G1300,_,G1300_Glaucosoma_hebraicum,10433,10,0,702,0,963,0,0,732,0,1575,0,759,645,0,1299,980,0,0,0,948,1830,0,,,,,,
Gobiesocidae,Arcos,sp,E0102,KU_149,E0102_Arcos_sp,9637,10,0,684,0,789,744,738,0,0,0,0,0,645,678,1257,0,0,0,0,820,2314,968,,,,,,
Gobiesocidae,Lepadichthys,lineatus,E1080,KU_07020,E1080_Lepadichthys_lineatus,3243,4,0,669,0,0,744,0,0,0,0,0,0,0,0,0,0,0,0,669,0,0,1161,,,,,,
Gobiesocidae,Diademichthys,lineatus,G1276,_,G1276_Diademichthys_lineatus,8514,10,618,0,891,0,732,0,669,678,1482,0,0,0,705,0,966,0,789,0,984,0,0,,,,,,
Gobiesocidae,Gobiesox,maeandricus,G1302,_,G1302_Gobiesox_maeandricus,7085,8,657,0,891,0,0,0,669,0,1482,0,0,0,705,0,984,0,0,0,984,713,0,,,,,,
Gobiidae,Gobiosoma,bosc,E0097,KU_00017,E0097_Gobiosoma_bosc,9059,9,0,591,0,789,0,0,0,743,1401,0,798,0,0,0,0,711,0,0,830,2127,1069,,,,,,
Gobiidae,Gnatholepis,cauerensis,E0099,KU_00124,E0099_Gnatholepis_cauerensis,2816,4,0,660,0,0,644,0,0,0,0,0,750,0,0,0,0,0,0,0,762,0,0,,,,,,
Gobiidae,Coryphopterus,glaucofraenum,E0100,KU_00135,E0100_Coryphopterus_glaucofraenum,4829,6,0,0,0,759,0,0,0,748,0,0,0,643,0,0,0,810,0,0,820,0,1049,,,,,,
Gobiidae,Bathygobius,mystacium,E0104,KU_00199,E0104_Bathygobius_mystacium,4852,6,0,0,0,0,0,924,0,748,960,0,765,638,0,0,0,0,0,0,817,0,0,,,,,,
Gobiidae,Priolepis,hipoliti,E0106,KU_00215,E0106_Priolepis_hipoliti,5922,7,0,0,0,0,0,894,0,748,890,747,750,0,0,0,0,0,0,0,828,0,1065,,,,,,
Gobiidae,Risor,ruber,E0107,KU_00227,E0107_Risor_ruber,9445,9,0,0,0,795,0,897,0,748,1401,813,798,0,0,0,0,0,0,0,828,2127,1038,,,,,,
Gobiidae,Elacatinus,oceanops,E0108,KU_00242,E0108_Elacatinus_oceanops,9976,10,0,645,0,807,0,780,0,747,1401,813,798,0,0,0,0,0,0,0,829,2127,1029,,,,,,
Gobiidae,Lythrypnus,dalli,E0126,KU_00495,E0126_Lythrypnus_dalli,6239,8,0,663,0,756,0,789,0,747,890,810,750,0,0,0,0,0,0,0,0,834,0,,,,,,
Gobiidae,Evorthodus,lyricus,E0171,KU_01627,E0171_Evorthodus_lyricus,5648,7,0,648,0,789,0,942,0,747,0,0,0,0,705,0,0,0,0,0,821,0,996,,,,,,
Gobiidae,Ctenogobius,boleosoma,E0172,KU_01628,E0172_Ctenogobius_boleosoma,2975,4,0,0,0,0,0,783,0,747,0,0,0,632,0,0,0,0,0,0,813,0,0,,,,,,
Gobiidae,Coryphopterus,personatus,E0405,KU_02859,E0405_Coryphopterus_personatus,3739,5,0,0,0,780,0,0,0,747,0,813,750,0,0,0,0,0,0,0,649,0,0,,,,,,
Gobiidae,Cryptocentrus,sp,E0407,KU_02990,E0407_Cryptocentrus_sp,3876,5,0,663,0,0,0,873,0,747,0,828,765,0,0,0,0,0,0,0,0,0,0,,,,,,
Gobiidae,Amblyeleotris,gymnocephala,E0409,KU_03018,E0409_Amblyeleotris_gymnocephala,6175,8,0,0,0,753,743,912,0,747,0,828,759,645,0,0,0,0,0,0,788,0,0,,,,,,
Gobiidae,Lophogobius,cyprinoides,E0508,KU_03875,E0508_Lophogobius_cyprinoides,5638,7,0,0,0,699,721,0,0,0,0,834,765,0,704,0,0,0,0,0,746,0,1169,,,,,,
Gobiidae,Amblygobius,decussatus,E0533,KU_04378,E0533_Amblygobius_decussatus,2267,3,0,0,0,0,722,0,0,747,0,0,0,0,0,0,0,0,0,0,798,0,0,,,,,,
Gobiidae,Periophthalmus,kalolo,E0537,KU_04464,E0537_Periophthalmus_kalolo,7040,9,0,663,0,795,680,813,0,0,0,0,852,0,705,0,0,0,0,0,799,730,1003,,,,,,
Gobiidae,Bollmannia,communis,E0617,KU_05149,E0617_Bollmannia_communis,5160,5,0,0,0,0,735,906,0,747,0,0,0,645,0,0,0,0,0,0,0,2127,0,,,,,,
Gobiidae,Eviota,saipanensis,E0714,KU_05530,E0714_Eviota_saipanensis,5055,6,0,0,0,696,0,807,0,0,0,813,750,0,0,0,0,0,0,0,805,0,1184,,,,,,
Gobiidae,Trimma,okinawae,E0726,KU_05588,E0726_Trimma_okinawae,2922,4,0,0,0,720,0,0,0,747,0,0,0,645,0,0,0,0,0,0,810,0,0,,,,,,
Gobiidae,Fusigobius,neophytus,E0733,KU_05621,E0733_Fusigobius_neophytus,6539,9,0,675,0,786,669,837,0,746,0,0,750,631,664,0,0,0,0,0,781,0,0,,,,,,
Gobiidae,Amblygobius,phalaena,E0736,KU_05646,E0736_Amblygobius_phalaena,6155,8,0,0,0,618,647,0,0,747,0,837,765,606,0,0,0,0,0,0,768,0,1167,,,,,,
Gobiidae,Psammogobius,biocellatus,E0740,KU_05670,E0740_Psammogobius_biocellatus,5256,7,0,0,0,0,671,765,0,747,0,813,750,0,705,0,0,0,0,0,805,0,0,,,,,,
Gobiidae,Fusigobius,duospilus,E0863,KU_06951,E0863_Fusigobius_duospilus,6690,8,0,0,0,0,743,945,0,756,0,813,750,0,694,0,0,807,0,0,0,0,1182,,,,,,
Gobiidae,Trimma,caesiura,E1039,KU_05684,E1039_Trimma_caesiura,7278,9,0,0,0,783,0,750,0,756,0,813,750,631,0,0,0,786,0,0,826,0,1183,,,,,,
Gobiidae,Eviota,albolineata,E1041,KU_05696,E1041_Eviota_albolineata,5676,7,0,672,0,786,0,936,0,756,0,0,0,529,0,0,0,0,0,0,824,0,1173,,,,,,
Gobiidae,Amblyeleotris,guttata,E1043,KU_05709,E1043_Amblyeleotris_guttata,8213,10,0,0,0,768,744,936,0,741,0,837,765,632,0,0,0,792,0,0,829,0,1169,,,,,,
Gobiidae,Eviota,prasites,E1044,KU_05711,E1044_Eviota_prasites,5645,7,0,0,0,786,744,813,0,756,0,0,0,557,0,0,0,0,0,0,818,0,1171,,,,,,
Gobiidae,Caffrogobius,caffer,E1056,KU_06495,E1056_Caffrogobius_caffer,5573,7,0,0,0,807,743,0,0,743,0,0,0,632,696,0,0,810,0,0,0,0,1142,,,,,,
Gobiidae,Caffrogobius,saldanha,E1057,KU_06499,E1057_Caffrogobius_saldanha,6234,8,0,0,0,789,728,0,0,756,0,813,750,561,666,0,0,0,0,0,0,0,1171,,,,,,
Gobiidae,Oplopomus,oplopomus,E1067,KU_06740,E1067_Oplopomus_oplopomus,6796,8,0,0,0,792,0,885,0,730,0,837,762,0,0,0,0,801,0,0,821,0,1168,,,,,,
Gobiidae,Amblyeleotris,wheeleri,E1073,KU_06938,E1073_Amblyeleotris_wheeleri,6772,8,0,0,0,783,710,933,0,756,0,837,759,0,0,0,0,810,0,0,0,0,1184,,,,,,
Gobiidae,Gnatholepis,anjerensis,E1075,KU_06952,E1075_Gnatholepis_anjerensis,3908,5,0,0,0,0,738,870,0,0,0,825,0,645,0,0,0,0,0,0,830,0,0,,,,,,
Gobiidae,Fusigobius,inframaculatus,E1076,KU_06980,E1076_Fusigobius_inframaculatus,4393,5,0,0,0,771,744,939,0,755,0,0,0,0,0,0,0,0,0,0,0,0,1184,,,,,,
Gobiidae,Priolepis,cincta,E1077,KU_06981,E1077_Priolepis_cincta,4382,5,0,0,0,0,744,873,0,0,0,831,765,0,0,0,0,0,0,0,0,0,1169,,,,,,
Gobiidae,Istigobius,decoratus,E1078,KU_06985,E1078_Istigobius_decoratus,7573,9,0,0,0,0,743,939,0,756,960,813,750,615,0,0,0,0,0,0,827,0,1170,,,,,,
Gobiidae,Trimma,haima,E1084,KU_07091,E1084_Trimma_haima,5665,7,0,0,0,810,743,0,0,756,0,0,0,638,0,0,0,714,0,0,835,0,1169,,,,,,
Gobiidae,Gobiodon,quinquestrigatus,E1085,KU_07093,E1085_Gobiodon_quinquestrigatus,6396,8,0,0,0,738,674,939,0,0,0,813,750,533,0,0,0,0,0,0,0,780,1169,,,,,,
Gobiidae,Vanderhorstia,ornatissima,E1088,KU_07120,E1088_Vanderhorstia_ornatissima,6502,8,0,675,0,0,743,933,0,756,0,834,765,625,0,0,0,0,0,0,0,0,1171,,,,,,
Gobiidae,Asterropteryx,semipunctata,E1089,KU_07122,E1089_Asterropteryx_semipunctata,5005,6,0,0,0,786,741,0,0,756,0,831,756,0,0,0,0,0,0,0,0,0,1135,,,,,,
Gobiidae,Cabillus,lacertops,E1093,KU_07149,E1093_Cabillus_lacertops,4074,5,0,0,0,807,743,945,0,0,0,0,750,0,0,0,0,0,0,0,829,0,0,,,,,,
Gobiidae,Valenciennea,strigata,E1094,KU_07204,E1094_Valenciennea_strigata,3018,4,0,0,0,0,743,0,0,0,0,837,852,586,0,0,0,0,0,0,0,0,0,,,,,,
Gobiidae,Valenciennea,puellaris,E1096,KU_07232,E1096_Valenciennea_puellaris,4703,6,0,0,0,801,0,909,0,756,0,834,765,638,0,0,0,0,0,0,0,0,0,,,,,,
Gobiidae,Ctenogobiops,crocineus,E1097,KU_07240,E1097_Ctenogobiops_crocineus,6009,7,0,0,0,750,742,945,0,756,0,837,0,0,0,0,0,810,0,0,0,0,1169,,,,,,
Gobiidae,Paragobiodon,modestus,E1098,KU_07244,E1098_Paragobiodon_modestus,7548,10,0,285,0,765,743,933,0,756,0,813,750,601,0,0,0,732,0,0,0,0,1170,,,,,,
Gobiidae,Istigobius,ornatus,E1107,KU_07588,E1107_Istigobius_ornatus,2778,3,0,675,0,0,0,933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1170,,,,,,
Gobiidae,Lepidogobius,lepidus,G1351,_,G1351_Lepidogobius_lepidus,5271,6,0,0,0,0,744,0,591,711,1368,0,0,0,0,0,984,0,0,0,873,0,0,,,,,,
Gonorynchidae,Gonorynchus,forsteri,G1305,_,G1305_Gonorynchus_forsteri,2544,3,0,0,0,0,714,0,0,0,930,0,0,0,0,0,0,0,0,0,900,0,0,,,,,,
Gonorynchidae,Gonorynchus,greyi,G1306,_,G1306_Gonorynchus_greyi,9259,9,0,0,876,0,0,0,663,711,1575,0,777,0,705,0,0,0,789,0,843,2320,0,,,,,,
Gonostomatidae,Bonapartia,pedaliota,E0496,KU_03789,E0496_Bonapartia_pedaliota,3849,5,0,654,0,0,689,0,0,0,930,0,912,0,0,0,0,0,0,0,0,664,0,,,,,,
Gonostomatidae,Gonostoma,elongatum,E0679,KU_05384,E0679_Gonostoma_elongatum,3830,6,642,654,0,0,358,0,0,0,0,0,0,0,705,0,0,0,0,0,807,664,0,,,,,,
Gonostomatidae,Cyclothone,microdon,G1272,_,G1272_Cyclothone_microdon,7161,9,642,0,795,0,0,0,684,711,1179,0,0,0,705,0,0,0,789,0,906,750,0,,,,,,
Gonostomatidae,Margrethia,obtusirostra,G1370,_,G1370_Margrethia_obtusirostra,3859,5,642,0,0,0,714,0,0,0,930,0,0,0,0,0,0,0,0,0,822,751,0,,,,,,
Grammatidae,Lipogramma,trilineata,E0210,KU_00180,E0210_Lipogramma_trilineata,6008,7,0,720,0,951,720,0,804,683,0,0,0,0,0,1248,0,0,0,0,882,0,0,,,,,,
Grammatidae,Lipogramma,anabantoides,E0211,KU_00181,E0211_Lipogramma_anabantoides,5945,7,0,720,0,951,729,0,804,0,0,0,0,0,0,1231,0,0,817,693,0,0,0,,,,,,
Grammatidae,Gramma,loreto,E0280,KU_2518/KU_8673,E0280_Gramma_loreto,12527,13,657,720,891,951,0,0,684,0,1518,0,0,632,698,1278,981,0,789,0,975,1753,0,,,,,,
Gymnarchidae,Gymnarchus,niloticus,G1307,_,G1307_Gymnarchus_niloticus,13552,13,0,0,891,963,789,979,690,711,1564,1206,0,0,705,0,990,0,765,0,984,2315,0,,,,,,
Gymnotidae,Electrophorus,electricus,G1285,_,G1285_Electrophorus_electricus,10448,10,657,0,0,0,789,0,699,711,1548,1206,0,0,705,0,987,0,831,0,0,2315,0,,,,,,
Gymnotidae,Gymnotus,sp,G1310,_,G1310_Gymnotus_sp,10063,12,657,0,663,0,696,0,699,711,1571,1026,0,0,705,0,990,0,831,0,776,738,0,,,,,,
Gyrinocheilidae,Gyrinocheilus,sp,G1311,_,G1311_Gyrinocheilus_sp,4493,4,0,0,0,0,0,0,0,0,1518,1194,811,0,0,0,0,0,0,0,0,970,0,,,,,,
Haemulidae,Haemulon,sciurus,E0199,KU_00068,E0199_Haemulon_sciurus,12959,15,657,720,891,951,0,0,819,711,1539,0,0,645,705,1248,801,0,786,684,966,836,0,,,,,,
Haemulidae,Anisotremus,virginicus,E0200,KU_00069,E0200_Anisotremus_virginicus,8128,9,0,720,0,951,0,0,795,0,1539,696,0,635,705,1251,0,0,0,0,0,836,0,,,,,,
Haemulidae,Haemulon,vittatum,E0218,KU_00329,E0218_Haemulon_vittatum,12963,14,657,0,873,951,0,0,807,711,1539,696,702,608,680,1269,0,0,789,0,882,1799,0,,,,,,
Haemulidae,Xenistius,californiensis,E0229,KU_00490,E0229_Xenistius_californiensis,10340,12,0,720,0,951,704,0,819,0,1539,696,0,645,705,1237,0,0,0,609,879,836,0,,,,,,
Haemulidae,Haemulon,plumierii,E0279,KU_02423,E0279_Haemulon_plumierii,11122,13,0,720,0,807,717,0,819,748,1500,696,0,632,705,1247,0,0,813,0,882,836,0,,,,,,
Haemulidae,Orthopristis,chrysoptera,E0607,KU_05117,E0607_Orthopristis_chrysoptera,11992,14,0,690,0,840,709,906,804,748,1539,696,0,631,705,1251,0,0,825,0,812,836,0,,,,,,
Haemulidae,Conodon,nobilis,E0613,KU_05136,E0613_Conodon_nobilis,10448,12,0,690,0,837,697,915,819,0,1539,696,0,643,705,1251,0,0,0,0,820,836,0,,,,,,
Haemulidae,Haemulon,aurolineatum,E0635,KU_05206,E0635_Haemulon_aurolineatum,13515,16,0,690,0,831,702,909,819,748,1572,696,759,632,705,1239,0,0,828,723,826,836,0,,,,,,
Haemulidae,Pomadasys,corvinaeformis,E0761,KU_05815,E0761_Pomadasys_corvinaeformis,9239,12,653,630,0,792,0,0,801,0,0,696,690,645,696,1250,0,741,0,0,810,835,0,,,,,,
Haemulidae,Plectorhinchus,vittatus,E0856,KU_06921,E0856_Plectorhinchus_vittatus,8274,10,0,630,0,762,0,909,804,0,0,696,0,619,705,1237,0,0,0,0,0,836,1076,,,,,,
Haemulidae,Plectorhinchus,chaetodonoides,E0857,KU_06922,E0857_Plectorhinchus_chaetodonoides,10502,12,0,630,0,762,0,0,819,0,1539,696,0,645,695,1237,0,795,813,0,0,837,1034,,,,,,
Halosauridae,Halosauropsis,macrochir,E0788,KU_05947,E0788_Halosauropsis_macrochir,13466,14,0,708,882,963,789,930,684,705,1563,0,897,0,699,0,990,0,830,0,984,1842,0,,,,,,
Halosauridae,Aldrovandia,affinis,G1193,_,G1193_Aldrovandia_affinis,6892,7,0,0,0,0,735,0,684,705,0,0,0,0,690,0,0,0,780,0,984,2314,0,,,,,,
Harpagiferidae,Harpagifer,antarcticus,G1524,_,G1524_Harpagifer_antarcticus,10633,11,657,0,891,0,744,0,702,711,1416,0,758,0,663,0,0,0,786,0,984,2321,0,,,,,,
Helostomatidae,Helostoma,temminkii,G1315,_,G1315_Helostoma_temminkii,8409,9,0,0,831,0,669,0,636,594,1167,0,0,0,693,0,0,0,729,0,963,2127,0,,,,,,
Hemiodontidae,Hemiodus,immaculatus,G1316,_,G1316_Hemiodus_immaculatus,4102,4,0,0,0,0,765,0,0,0,1376,1113,0,0,0,0,0,0,0,0,0,848,0,,,,,,
Hemiramphidae,Oxyporhamphus,micropterus,E0397,KU_02699,E0397_Oxyporhamphus_micropterus,6315,7,0,0,0,0,733,756,0,0,0,966,0,645,0,1251,0,0,0,0,0,798,1166,,,,,,
Hemiramphidae,Hemiramphus,brasiliensis,E0098,KU_00083,E0098_Hemiramphus_brasiliensis,9160,10,0,0,0,0,0,919,804,0,1534,1002,0,643,705,1231,0,0,0,708,822,792,0,,,,,,
Hemiramphidae,Hyporhamphus,affinis,E1068,KU_06799,E1068_Hyporhamphus_affinis,5027,6,0,0,0,804,0,942,0,0,0,0,0,590,696,0,0,825,0,0,0,0,1170,,,,,,
Hemiramphidae,Hyporhamphus,dussumieri,E1086,KU_07110,E1086_Hyporhamphus_dussumieri,2463,3,0,0,0,789,744,930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Hemiramphidae,Arrhamphus,sclerolepis,G1209,_,G1209_Arrhamphus_sclerolepis,7494,9,657,0,0,0,744,0,684,711,1266,0,0,0,696,0,975,0,789,0,972,0,0,,,,,,
Hepsetidae,Hepsetus,odoe,G1516,_,G1516_Hepsetus_odoe,5006,4,0,0,0,0,786,0,0,0,0,1200,0,0,705,0,0,0,0,0,0,2315,0,,,,,,
Heptapteridae,Goeldiella,eques,G1303,_,G1303_Goeldiella_eques,4889,3,0,0,0,0,0,0,0,0,1575,1026,0,0,0,0,0,0,0,0,0,2288,0,,,,,,
Heteropneustidae,Heteropneustes,fossilis,G1323,_,G1323_Heteropneustes_fossilis,3450,3,0,0,0,0,0,0,0,0,1575,1011,0,0,0,0,0,0,0,0,0,864,0,,,,,,
Hexagrammidae,Hexagrammos,decagrammus,E0348,KU_02108,E0348_Hexagrammos_decagrammus,6826,9,0,657,0,807,700,0,819,0,0,0,753,645,702,861,0,0,0,0,882,0,0,,,,,,
Hexagrammidae,Zaniolepis,frenata,E0353,KU_02205,E0353_Zaniolepis_frenata,5826,8,0,666,0,735,711,876,804,0,0,0,0,0,650,0,0,0,0,0,882,502,0,,,,,,
Hexagrammidae,Hexagrammos,lagocephalus_otakii,E0363,KU_02370,E0363_Hexagrammos_lagocephalus_otakii,10120,13,657,660,891,792,730,0,696,711,0,0,0,635,701,0,870,0,789,0,882,1106,0,,,,,,
Hexagrammidae,Pleurogrammus,monopterygius,E0367,KU_02538,E0367_Pleurogrammus_monopterygius,5143,7,0,690,0,807,711,864,804,0,0,0,0,632,635,0,0,0,0,0,0,0,0,,,,,,
Himantolophidae,Himantolophus,albinares_sagamius,E0656,KU_05264,E0656_Himantolophus_albinares_sagamius,16895,18,657,666,891,735,778,900,819,747,1554,0,828,645,705,1247,0,0,814,759,800,2310,1040,,,,,,
Hiodontidae,Hiodon,alosoides,E0990,KU_07841,E0990_Hiodon_alosoides,14024,14,657,732,0,963,789,0,819,711,1575,1188,0,0,705,0,990,804,789,0,984,2318,0,,,,,,
Hiodontidae,Hiodon,tergisus,G1325,_,G1325_Hiodon_tergisus,7097,7,0,0,891,0,0,0,699,711,0,0,0,0,705,0,0,0,789,0,984,2318,0,,,,,,
Holocentridae,Sargocentron,vexillarium,E0101,KU_00138,E0101_Sargocentron_vexillarium,10828,12,0,651,0,711,740,744,804,0,1548,0,0,0,0,1278,951,0,814,756,806,0,1025,,,,,,
Holocentridae,Neoniphon,marianus,E0103,KU_00171,E0103_Neoniphon_marianus,5215,6,0,684,0,0,0,834,804,0,0,0,0,642,0,1240,0,0,0,0,0,0,1011,,,,,,
Holocentridae,Sargocentron,coruscum,E0105,KU_00210,E0105_Sargocentron_coruscum,8864,11,0,666,0,741,744,825,804,0,0,0,0,645,0,1246,0,825,826,714,828,0,0,,,,,,
Holocentridae,Ostichthys,trachypoma,E0161,KU_01155,E0161_Ostichthys_trachypoma,6306,8,0,657,0,759,744,927,804,0,0,0,0,635,0,0,0,0,0,0,777,0,1003,,,,,,
Holocentridae,Plectrypops,retrospinis,E0504,KU_03857,E0504_Plectrypops_retrospinis,8327,10,0,627,0,786,722,861,804,0,0,0,0,645,0,1240,0,0,802,0,780,0,1060,,,,,,
Holocentridae,Myripristis,vittata,E0527,KU_04220,E0527_Myripristis_vittata,6767,8,0,678,0,723,0,858,804,0,0,0,0,645,0,1248,0,0,0,0,778,0,1033,,,,,,
Holocentridae,Myripristis,hexagona,E0543,KU_04601,E0543_Myripristis_hexagona,6557,8,0,678,0,750,743,920,804,0,0,0,0,645,0,1248,0,0,0,0,769,0,0,,,,,,
Holocentridae,Plectrypops,lima,E0720,KU_05562,E0720_Plectrypops_lima,7911,10,0,675,0,732,712,762,804,747,0,0,0,645,0,1246,0,0,791,0,797,0,0,,,,,,
Holocentridae,Neoniphon,argenteus,E0731,KU_05610,E0731_Neoniphon_argenteus,5035,6,0,681,0,768,0,759,804,0,0,0,0,0,0,1240,0,0,0,0,783,0,0,,,,,,
Holocentridae,Neoniphon,opercularis,E1042,KU_05701,E1042_Neoniphon_opercularis,7338,8,0,0,0,786,0,945,804,0,0,0,0,0,0,1246,0,825,826,0,829,0,1077,,,,,,
Holocentridae,Holocentrus,rufus,E1046,KU_05782,E1046_Holocentrus_rufus,3868,5,0,0,0,768,743,918,804,0,0,0,0,635,0,0,0,0,0,0,0,0,0,,,,,,
Holocentridae,Myripristis,berndti,E1070,KU_06926,E1070_Myripristis_berndti,4702,4,0,675,0,0,0,912,804,0,0,0,0,0,0,0,0,0,0,0,0,2311,0,,,,,,
Holocentridae,Sargocentron,caudimaculatum,E1071,KU_06928,E1071_Sargocentron_caudimaculatum,7382,9,0,675,0,750,741,918,804,0,0,0,0,637,0,1246,0,825,0,0,0,786,0,,,,,,
